ID,TYPE,BRAND_PRIMARYNAME,CATEGORY_SUBNAME,CODE,PRODUCTNAME,PACKSIZENAME,QTY,MRP
77ECCEF7-970C-4C96-A359-1D37AC4E56D2,RM,Raw Material,Rubber Grommet,RMRGTF00,LEG GROMET TABLE FAN,PCS,0,0
BE20910B-D869-4EE4-8F54-125BC979E3CD,RM,Raw Material,Rubber Grommet,RMRG00,RUBBER GROMET BIG HOLE,PCS,0,0
2925D76F-7222-4F14-8DD4-3514DCD9ECAC,RM,Raw Material,Rubber Grommet,RMRGSTPFBK5X13MM,RUBBER GROMET STANDARD PLUTO,PCS,0,0
FD19B156-DD5F-41CA-9BFB-2445AA7956EC,RM,Raw Material,Rubber Grommet,RMRGBHBK7X13MM,RUBBER GROMMET BIG HOLE,PCS,0,0
354E8C12-E736-4854-9DD7-ED1EC3150D82,RM,Raw Material,Rubber Grommet,RMRGANFFBK500MM,RUBBER GROMMET FARRATA,PCS,0,0
5C664651-A534-4ADD-A23C-D24EE42A52F1,RM,Raw Material,Rubber Grommet,RMRGSMHBK5X13MM,RUBBER GROMMET SMALL HOLE,PCS,0,0
52FF0D39-4B10-4F5C-A4CF-E46B184C85AA,RM,Raw Material,Rubber Pad,RMRPBK25X25MM,RUBBER PAD DLX,PCS,0,0
5087D752-BE1C-4AA1-B6F0-2DDB54E1075B,RM,Raw Material,Rubber Pad,RMRP00,RUBBER PAD DS,PCS,0,0
82049D16-175D-4E86-A017-95CDC90B5F78,RM,Raw Material,Rubber Pad,RMRPORBK25X25MM,RUBBER PAD ORIENT,PCS,0,0
C17096A8-EACA-4EBC-B3F8-16AB9ADA3E31,RM,Raw Material,Rubber Pad,RMRP000,RUBBER PAD POWER FLOW,PCS,0,0
C7C5211C-C60D-43A5-88C5-4DF9933F0558,PM,Packaging Materials,Sampark Sticker,PMSSSET-2,SAMPARK STICKER SET- 2 HAVELLS,PCS,0,0
CFA98A0A-E7D7-4282-A030-4C114F79A5B4,PM,Packaging Materials,Sampark Sticker,PMSSSET-3,SAMPARK STICKER SET- 3 HAVELLS,PCS,0,0
0DEFD595-48F8-459A-B61C-364037A0759E,PM,Packaging Materials,Sampark Sticker,PMSSSET-4,SAMPARK STICKER SET- 4 HAVELLS,PCS,0,0
71182451-EA19-4966-9F32-FDBC837E4A54,PM,Packaging Materials,Sampark Sticker,PMSSSET-6,SAMPARK STICKER SET- 6 HAVELLS,PCS,0,0
0669F66B-D0AC-4887-B668-D9B859FD93B6,CO,Consumable,Sanding Discs,COSD4INCH,SANDING DISCS 120 GRIT,PCS,0,0
EBBD5BC9-2094-4017-883F-FB9EAF627084,CO,Consumable,Sandvik Tool Bit,COSTB04,SANDVIK TOOL BIT SQUARE 04-QM,PCS,0,0
7556411C-F718-4B94-9323-7358FD8DC6E4,CO,Consumable,Scotch Brite,COSBRBE00,SCOTCH BRITE (SCRUBBER) ROLL,METER,0,0
0A29CF69-FCEC-40C4-821F-FC485CCDE4B6,RM,Raw Material,Screw,RMSCBO1/4 X 1,"HEX BOLT 1/4X1"" WITH 2MM HOLE",PCS,0,0
E8D7665F-5F23-4DC2-9C7C-7748416A070D,RM,Raw Material,Screw,RMSCCH6X32MM,SCREW 6X32MM,PCS,0,0
6EC11191-5522-4B9C-89C3-6AF32134316F,RM,Raw Material,Screw,RMSCSC1/4X1,"SCREW CH HD 1/4 X 1"" DRILL BOLT",PCS,0,0
3A71F7FA-91AD-48DA-8CE6-B5A3792C1A6E,RM,Raw Material,Screw,RMSCCH1/4X1/2,"SCREW CH HD 1/4 X 1/2""",PCS,0,0
F6BFF25A-3077-4DF0-BC6C-1906D6EEC549,RM,Raw Material,Screw,RMSCCH1/4X3/4,SCREW CH HD 1/4 X 3/4,PCS,0,0
F0B42259-6242-4BA1-A9AE-03535709C9B9,RM,Raw Material,Screw,RMSCCH1/4X7/8,SCREW CH HD 1/4 X 7/8,PCS,0,0
0376ACD7-3026-4D05-BF91-B81D16212513,RM,Raw Material,Screw,RMSCCH1/4X28,SCREW CH HD 1/4X28 (M6X24),PCS,0,0
155CE0EA-2AD6-4A6C-A1FC-1B96DD9E56FD,RM,Raw Material,Screw,RMSCCH1/4X5/8,SCREW CH HD 1/4X5/8,PCS,0,0
927C6AB4-533C-41FF-AC30-C0548A6B5E28,RM,Raw Material,Screw,"RMSCCH2BAX1""","SCREW CH HD 2BA X 1""",PCS,0,0
1FEF4855-6EBD-4ECF-8CCD-AFD1A490441E,RM,Raw Material,Screw,"RMSCCH2BAX1/2""","SCREW CH HD 2BA X 1/2""",PCS,0,0
6F711EC3-2A8B-4D8D-B1D0-84938C55B279,RM,Raw Material,Screw,RMSCCH2BAX7/8,SCREW CH HD 2BA X 7/8,PCS,0,0
B85E56B2-1978-41E9-B8AF-F26F9219A4FB,RM,Raw Material,Screw,RMSCCH3/16X1/2,"SCREW CH HD 3/16 X 1/2""",PCS,0,0
E0A9E189-158F-4D84-922D-3A0E7D6BC580,RM,Raw Material,Screw,RMSCCH3/16X1/4,"SCREW CH HD 3/16 X 1/4""",PCS,0,0
839472E7-2CB7-4275-BD4B-D9C200BAE5E5,RM,Raw Material,Screw,RMSCCH3/16X20M,SCREW CH HD 3/16 X 20 MM,PCS,0,0
73B4DE31-4767-461F-90BF-8DC626748A5B,RM,Raw Material,Screw,RMSCCH3/16X3/4,"SCREW CH HD 3/16 X 3/4""",PCS,0,0
C6CFDD5F-1BC7-41CF-94B3-EA6F8D2CE055,RM,Raw Material,Screw,RMSCCH3/16X3/8,SCREW CH HD 3/16 X 3/8,PCS,0,0
960D849E-8CB8-45D7-BD20-C6905AFA5555,RM,Raw Material,Screw,"RMSCCH4BAX1""","SCREW CH HD 4BA X 1""",PCS,0,0
515B59FC-7D8B-4D89-8EB5-B968F7E34072,RM,Raw Material,Screw,RMSCSC4BA1/2,"SCREW CH HD 4BA X 1/2""",PCS,0,0
B4E83245-E557-4A5E-9313-6C4448AA954C,RM,Raw Material,Screw,RMSCCH4BAX3/8,SCREW CH HD 4BA X 3/8,PCS,0,0
CC051105-8357-439B-83C8-949E57E7CD97,RM,Raw Material,Screw,RMSCCH4BAX5/8,SCREW CH HD 4BA X 5/8,PCS,0,0
65A5F16B-6489-453D-9C4B-7F93AACF3C0B,RM,Raw Material,Screw,RMSCCH4BAX6MM,SCREW CH HD 4BA X 6 MM,PCS,0,0
641001F1-3C99-4FF5-A0B2-043BFD13CF7C,RM,Raw Material,Screw,RMSCCH4BAX12M,SCREW CH HD 4BA X12MM,PCS,0,0
E3D47110-E258-497C-8E6B-021367192123,RM,Raw Material,Screw,RMSCCH4BAX1/4,SCREW CH HD 4BAX1/4,PCS,0,0
00DFFC79-CFA8-4939-80A6-667B46D4BE9C,RM,Raw Material,Screw,RMSCCHWW4BAX1/4,SCREW CH HD 4BAX1/4 WITH WASHER,PCS,0,0
625340C2-E23F-4EB6-8D85-88543DB73484,RM,Raw Material,Screw,RMSCCH4BAX22M,SCREW CH HD 4BAX22 MM,PCS,0,0
A3ED7033-4008-408E-9118-4BB285797DA7,RM,Raw Material,Screw,RMSCCH4BAX32,SCREW CH HD 4BAX32,PCS,0,0
DDBBE960-E58C-4BCB-A348-B5627F8A1F33,RM,Raw Material,Screw,RMSCSC4BA7/8,SCREW CH HD 4BAX7/8,PCS,0,0
D9B0E276-770B-4731-8FAA-D8A5A0A2DD3A,RM,Raw Material,Screw,RMSCSC4X13MM,SCREW CH HD 4X13MM,PCS,0,0
B120382B-4773-45FC-BBA0-8AD7EB555141,RM,Raw Material,Screw,RMSCSC4X16,SCREW CH HD 4X16 FARATA,PCS,0,0
68B6FBC0-9FF4-431A-8DAB-CFFC3090C5BD,RM,Raw Material,Screw,RMSCCHSTU4X55,SCREW CH HD 4X55 (STUD),PCS,0,0
0A6BE19B-32AF-4EA9-83F1-FD67BBD043C7,RM,Raw Material,Screw,RMSCCH5/16X5/8,SCREW CH HD 5/16 X 5/8,PCS,0,0
4F90608C-7B94-40AE-BF01-1C4D01532CE8,RM,Raw Material,Screw,RMSCCH6X10,SCREW CH HD 6X10 MS,PCS,0,0
DFE71C11-6BCB-4CA5-8952-EE6FDF4F1697,RM,Raw Material,Screw,RMSCCH6X18MM,SCREW CH HD 6X18 MM,PCS,0,0
5D97246C-1C8B-433A-BBA8-EBB9FFE2D01E,RM,Raw Material,Screw,RMSCCH6X32,SCREW CH HD 6X32MM,PCS,0,0
98D1A226-0895-4739-8DC8-751FCD2FC8E4,RM,Raw Material,Screw,RMSCCH8X37,SCREW CH HD 8X37 (FARRATA),PCS,0,0
B3FC6F23-7AE4-4DCB-8A31-6A367EB08FF5,RM,Raw Material,Screw,RMSCCHM4X10MM,SCREW CH HD M4 X 10 MM,PCS,0,0
F8F4E8A2-12DF-416A-8A32-F1311A9F2E88,RM,Raw Material,Screw,RMSCCHM4X12,SCREW CH HD M4 X 12 MM,PCS,0,0
161AB362-386C-4410-B7D1-FB361A080F34,RM,Raw Material,Screw,RMSCCHM4X40MM,SCREW CH HD M4 X 40 MM,PCS,0,0
B667C33D-B587-4E37-BCC4-67FE300553C5,RM,Raw Material,Screw,RMSCCHM455,SCREW CH HD M4 X 55MM,PCS,0,0
7ED6054B-173C-4D11-9259-95C49A86356B,RM,Raw Material,Screw,RMSCCHM4X30MM,SCREW CH HD M4X 30 MM,PCS,0,0
70996162-B97E-4CC3-A22A-7D2B8F645E4E,RM,Raw Material,Screw,RMSCCHM4X6,SCREW CH HD M4X6,PCS,0,0
3F9C576B-6936-4AE2-B8DF-2DF0DE81DEBD,RM,Raw Material,Screw,RMSCSET4x9.5,SCREW SELF TAPING 4X9.5,PCS,0,0
379FB1DE-904A-43D4-951B-5E277F3D76F6,RM,Raw Material,Screw,RMSCSET6X13,SCREW SELF TAPING 6 X 13,PCS,0,0
039CF7A7-2172-4D00-A590-2CABC205DABD,RM,Raw Material,Screw,RMSCWW6X13MM,SCREW SELF TAPING 6 X 13 WITH WASHER,PCS,0,0
63C8C9FD-C859-4C84-868B-B0013580F9F4,RM,Raw Material,Screw,RMSCSET6X22.5M,SCREW SELF TAPING 6 X 22.5 MM,PCS,0,0
FA66405C-F4E7-44EE-B2C8-31AFC5DD6976,RM,Raw Material,Screw,RMSCSET6X19,SCREW SELF TAPING 6 X19 (TPW),PCS,0,0
F1C1CED8-1F03-46AD-80C9-CF98859CD95E,RM,Raw Material,Screw,RMSCSETWW6X13,SCREW SELF TAPING 6X13 WITH WASHER,PCS,0,0
35995481-45BC-4C0D-98CA-EBA520E04FF3,RM,Raw Material,Screw,RMSCSET6X25MM,SCREW SELF TAPING 6X25 MM W/F,PCS,0,0
99EDF766-E352-42D5-9E5D-402AD7B37B73,RM,Raw Material,Screw,RMSCSET6X6.5,SCREW SELF TAPING 6X6.5,PCS,0,0
F6454CB9-C592-4E66-96C8-50929074CD72,RM,Raw Material,Screw,RMSCSET6X9.5,SCREW SELF TAPING 6X9.5,PCS,0,0
D4965AE1-91F5-4760-B7AB-4DD940B5C6B3,RM,Raw Material,Screw,RMSCSETSTU6X9.5,SCREW SELF TAPING 6X9.5 (STUDE TYPE),PCS,0,0
B7429137-D2AC-4740-8150-95974F844BFB,RM,Raw Material,Screw,RMSCSET8X19,SCREW SELF TAPING 8 X19 TPW,PCS,0,0
58CA44CD-F137-46CA-AB55-84B3817B457A,RM,Raw Material,Screw,RMSCST2BAX86,SPL SIDE STUD SCREW 2BAX86 (PERSONAL FAN),PCS,0,0
4DD09A3D-F78B-477B-BEEC-2681F868E146,RM,Raw Material,Screw,RMSCSC6X32,ST SCREW 6X32 MS,PCS,0,0
F0287831-8123-4A71-9E19-076EED7F4B10,RM,Raw Material,Screw Bolt,RMSCBBO8X40MM,SCREW BOLT 8X40MM,PCS,0,0
930EC7FE-E3C2-4078-B69C-0BA92F102E3E,RM,Raw Material,Shaft,RMSHNASHNA100M,SHAFT 100MM,PCS,0,0
918005DD-4710-4C31-8E16-6797501DCC74,RM,Raw Material,Shaft,RMSHSTO100MM,SHAFT 100MM STORMY,PCS,0,0
4195F510-C80F-47AF-AE84-4C146C3BCB25,RM,Raw Material,Shaft,RMSH102 MM,SHAFT 102 MM,PCS,0,0
B29566EB-6706-43E7-84CB-3BAEE31AA0F1,RM,Raw Material,Shaft,RMSH107MM,SHAFT 107 MM,PCS,0,0
018792A4-2BB8-4C2F-ABFE-95250ED18EE4,RM,Raw Material,Shaft,RMSHSTO107MM,SHAFT 107MM STORMY,PCS,0,0
46320A4B-AF82-4672-B61F-E1D447CD9C21,RM,Raw Material,Shaft,RMSH108MM,SHAFT 108MM,PCS,0,0
5BA343E1-8F69-4B9B-914E-7FCDFB40CC84,RM,Raw Material,Shaft,RMSH113MM,SHAFT 113MM,PCS,0,0
A2E6664A-F6DF-4710-94AB-6898290409A5,RM,Raw Material,Shaft,RMSH130MM,SHAFT 130MM,PCS,0,0
7F465700-4011-49F3-99A6-F3BA21201DD8,RM,Raw Material,Shaft,RMSH140MM,SHAFT 140MM,PCS,0,0
AF92454B-BC25-4E7D-A7D1-19D7CB87CF66,RM,Raw Material,Shaft,RMSH160MM,SHAFT 160MM,PCS,0,0
8D89A752-C289-4A67-A048-42B9E2253BE1,RM,Raw Material,Shaft,RMSH164MM,SHAFT 164 MM,PCS,0,0
0AFFAEC7-54FA-41E8-9251-E7B1B2F6F0F9,RM,Raw Material,Shaft,RMSH178MM,SHAFT 178 MM,PCS,0,0
128CD5B5-D728-4A5D-BB19-4DE7E1CFEC9D,RM,Raw Material,Shaft,RMSH190MM,SHAFT 190 MM,PCS,0,0
B9EC8BF8-DFFB-439A-94AE-2BD68187E344,RM,Raw Material,Shaft,RMSH205MM,SHAFT 205 MM,PCS,0,0
4B4BECF3-B54C-4025-9925-4CEEE96E7746,RM,Raw Material,Shaft,RMSHNASHNA90MM,SHAFT 90MM,PCS,0,0
CEEBC2FA-B32F-459B-801B-3471565A034E,RM,Raw Material,Shaft,RMSH95MM,SHAFT 95 MM,PCS,0,0
519A2291-4103-4BA3-8D92-F228F702FC2B,CO,Consumable,Sholdering Pot,COSHP00,SHOLDERING POT,PCS,0,0
7BECCB46-BB4E-4924-916E-1FAF0543604C,CO,Consumable,Silicone Spray,COSIS000,NON SILICONE SPRAY,PCS,0,0
05A5B015-1C02-45FC-96FA-17D5C2C2AF82,CO,Consumable,Silicone Spray,COSIS00,SILICONE SPRAY AFRA,PCS,0,0
8268A6FD-79A9-42DE-A2E9-6421AA9EE9AB,RM,Raw Material,Slot Paper,RMSLP60X25,SLOT PAPER  60X25MM,KG,0,0
82D92571-ECF2-455F-9D9E-BF86A344645A,RM,Raw Material,Slot Paper,RMSLP12X24MM,SLOT PAPER 12X24MM,KG,0,0
0A8F1CA1-546B-4689-8E9F-00CE5ADE7AD7,RM,Raw Material,Slot Paper,RMSLP16X16MM,SLOT PAPER 16X16MM,KG,0,0
7848F6E1-2D5B-4B19-85F9-D3D9F574241A,RM,Raw Material,Slot Paper,RMSLP16x4MM,SLOT PAPER 16X4MM,KG,0,0
A93D6F6B-7F71-4B2A-9479-78FE1F4131CC,RM,Raw Material,Slot Paper,RMSLP21X19MM,SLOT PAPER 21X19MM,KG,0,0
26E90642-1043-4CDD-950A-16EAE131E4DA,RM,Raw Material,Slot Paper,RMSLP23X22.5M,SLOT PAPER 23X22.5MM,KG,0,0
E1A5A741-5FEF-4B96-B407-0C4031821AE4,RM,Raw Material,Slot Paper,RMSLP24X19MM,SLOT PAPER 24X19MM,KG,0,0
C8F72975-94EE-49F7-8263-C636C4B7322E,RM,Raw Material,Slot Paper,RMSLP24X27,SLOT PAPER 24X27MM,KG,0,0
EE5CFE29-82BA-4D5D-8759-A4CAC2E10C9D,RM,Raw Material,Slot Paper,RMSLP26X23,SLOT PAPER 26X23MM,KG,0,0
E33EC99F-EECD-4EBE-855D-CBDFF3313252,RM,Raw Material,Slot Paper,RMSLP26X27,SLOT PAPER 26X27.5MM,KG,0,0
7BA5EAF3-9B76-4D9E-AE28-5AE51405B1C9,RM,Raw Material,Slot Paper,RMSLP65X31,SLOT PAPER 65X31MM,KG,0,0
0ECD8100-0C72-414A-B140-0778910D171A,RM,Raw Material,Slot Paper,RMSLP77x25MM,SLOT PAPER 77X25MM,KG,0,0
B862774C-8195-4EB7-A2B2-0BBE8717D486,RM,Raw Material,Slot Paper,RMSLP77X28MM,SLOT PAPER 77X28MM,KG,0,0
9FE481FD-2A9C-41B8-B9E5-17717A811E35,RM,Raw Material,Slot Paper,RMSLP77X33MM,SLOT PAPER 77X33MM,KG,0,0
96E75FCE-BAE1-4B37-AC36-B9DE03166DFB,RM,Raw Material,Soldering Flux,RMSF00,SOLDERING FLUX,LITER,0,0
8ACC16CC-5E5B-425F-BAE8-364372BB8101,RM,Raw Material,Soldering Rod,RMSOR00,SOLDRING ROD,KG,0,0
C4CB5B9B-0BD8-4610-BFBC-435CBD8A5EB5,RM,Raw Material,Soldering Wire,RMSW60/40,SOLDERING WIRE 60/40,KG,0,0
E01B09CF-DA9E-487C-90CF-AC1D11F7D267,RM,Raw Material,Spacer Nylon,RMSN10MM,SPACER NYLON  10 MM,PCS,0,0
41AB072C-3D66-4BD4-929B-465CB168CDB9,RM,Raw Material,Spacer Nylon,RMSN12MM,SPACER NYLON  12 MM,PCS,0,0
D15AC14A-7DDB-4950-9874-746B8108CD37,RM,Raw Material,Spacer Nylon,RMSN15MM,SPACER NYLON  15MM,PCS,0,0
30DD1CCF-D7C7-4957-AC77-6E4259DEDAC5,RM,Raw Material,Spacer Nylon,RMSNFF18MM,SPACER NYLON  18MM (FARRAT),PCS,0,0
75A6EF47-55C5-4A6E-80F2-26728368D2BB,RM,Raw Material,Spacer Nylon,RMSNFF16MM,SPACER NYLON 16 MM (FARRAT),PCS,0,0
1EFEAE7F-CA55-4BD4-9ECD-3BCE890452E6,RM,Raw Material,Spacer Nylon,RMSNBK10MM,SPACER NYLONE BLACK 10MM,PCS,0,0
41421967-DB8B-4AA2-B121-C1BFF576523B,RM,Raw Material,Spacer Nylon,RMSNWH10MM,SPACER NYLONE WHITE 10MM,PCS,0,0
2DD46769-22AC-4C06-BAD6-0F8AE8EB6E84,RM,Raw Material,Split/Cotter Pin,RMSCP1.5X19MM,MS SPLIT PIN / COTTER PIN 1.5X19MM,PCS,0,0
3DE34603-C013-4493-87CD-2035A0202BCF,RM,Raw Material,Split/Cotter Pin,RMSCP1.9X29MM,MS SPLIT PIN / COTTER PIN 1.9X29,PCS,0,0
21D34C20-3913-43E5-9632-E53E6DB65906,RM,Raw Material,Split/Cotter Pin,RMSCP2.75X20,MS SPLIT PIN / COTTER PIN 2.75X20MM,PCS,0,0
67C3BA58-43C2-4C3B-A8E5-BAAE558E25EA,CO,Consumable,Spray Paint,COSRPGB00,SPRAY BLACK GLOSSY,PCS,0,0
939842A1-692D-424C-B715-04A428203C1B,CO,Consumable,Spray Paint,COSRPGOB00,SPRAY GOLD BLACK,PCS,0,0
ED23FB27-DFEF-4164-8C57-02622225251C,CO,Consumable,Spray Paint,COSRPMG00,SPRAY MAROON GLOSSY,PCS,0,0
BEBBDE1F-5C7D-4FDC-8F8D-E8658C91B562,CO,Consumable,Spray Paint,COSRPSG00,SPRAY MET SILVER GREY,PCS,0,0
E4C30FDC-CCD0-47B4-8928-42A87F7240A7,CO,Consumable,Spray Paint,COSRPMB00,SPRAY METALLIC BROWN,PCS,0,0
03D83EFA-9E5F-40BB-A06B-E684DC9CBDAA,CO,Consumable,Spray Paint,COSRPSLG00,SPRAY METALLIC SLATE GREY,PCS,0,0
936ACFE2-409A-49FF-8267-720E056BAC32,CO,Consumable,Spray Paint,COSRPMW00,SPRAY MILKY WHITE,PCS,0,0
69976107-6FC3-449B-BC8E-567C33735F57,CO,Consumable,Spray Paint,COSRPWHG00,SPRAY WHITE GLOSSY,PCS,0,0
DCC69C89-9C65-4108-B8EB-131892B54086,RM,Raw Material,Spring,RMSPWAFKNOB,KNOB SPRING  (WALL FAN),PCS,0,0
B820AFD1-8F7C-4D6D-A8DF-05AF5701A46F,RM,Raw Material,Spring,RMSP0118,SPRING 0118,PCS,0,0
5B0D49ED-041A-48ED-AE5D-8F13FBAC55D0,RM,Raw Material,Spring,RMSPCF300MM,SPRING CABINN FAN,PCS,0,0
E256D249-BBF5-4D22-8DB0-4BC017CFD0C2,RM,Raw Material,Spring,RMSP00,SPRING FARRATA,PCS,0,0
93B46A93-CA51-4586-867F-92474C09573A,RM,Raw Material,Spring,RMSPGF8.8ID,SPRING GLASS FAN (8.8 ID),PCS,0,0
353722B6-25B5-4364-851B-4C38CDBDEF87,RM,Raw Material,Spring,RMSPVEN150MM,SPRING VENTILATOR 150MM,PCS,0,0
25F3AAC6-D66A-4A8E-BA90-81566E936FA1,RM,Raw Material,Spring,RMSPVEN200MM,SPRING VENTILATOR 200MM,PCS,0,0
2F99ABDF-B2C4-46C9-85B3-0A49B35069C9,RM,Raw Material,Spring,RMSPVEN250MM,SPRING VENTILATOR 250MM,PCS,0,0
D198BA17-F646-4D1F-9C54-0F18A94D299E,PM,Packaging Materials,Sticker,PMSTHA,HAVELLS STICKER AQUA BLUE,PCS,0,0
FA38A40F-F3DB-4B1C-A5FC-947C5EE18313,PM,Packaging Materials,Sticker,PMSTSR.NO.,STICKER BLANK SR. NO,PCS,0,0
C5BA842A-DBE3-4E47-B78B-1249EECEE9B9,PM,Packaging Materials,Sticker,PMSTEART,STICKER EARTHING,PCS,0,0
6CD11988-13A5-4497-9494-B6F91265D632,PM,Packaging Materials,Sticker,PMSTHAGRE00,STICKER FIFO GREEN,PCS,0,0
A0B39B5E-A888-4192-A82A-EE5777CBD264,PM,Packaging Materials,Sticker,PMSTHAYE00,STICKER FIFO YELLOW,PCS,0,0
57AC9823-A3DF-4441-9796-AD51354923ED,PM,Packaging Materials,Sticker,PMSTMONTH SH,STICKER MONTH (SH),PCS,0,0
71A5FDAF-E128-4ADD-AF72-50B56FB77613,PM,Packaging Materials,Sticker,PMSTVG,V-GUARD STICKER STIL GRAY,PCS,0,0
8C24CDB1-BAD4-4544-BC4E-A129EC407067,PM,Packaging Materials,Sticker Backcowl,PMSBVGSHA150mm,STICKER BACK COWL V-GUARD SHOW AIR 150MM,PCS,0,0
45D55C5E-2CED-4CB5-8072-BD534596E5AD,PM,Packaging Materials,Sticker Bar Code,PMSBC110X112,STICKER BAR CODE 110 X 112,PCS,0,0
E124CA62-3FE8-4799-AE8B-B13C36ED4BC2,PM,Packaging Materials,Sticker Bar Code,PMSBC110x150,STICKER BAR CODE 110 X 150 (SURYA),PCS,0,0
CD332A55-AAAE-42FE-82A3-422C508D74F9,PM,Packaging Materials,Sticker Bar Code,PMSBC110X25MM,STICKER BAR CODE 110X25,PCS,0,0
AA8DEF27-08DE-45A6-9BF9-DEA3C423E981,PM,Packaging Materials,Sticker Bar Code,PMSBC20X8MM,STICKER BAR CODE 20X8 MM,PCS,0,0
53548329-C750-488C-94F3-76FE4B2CD132,PM,Packaging Materials,Sticker Bar Code,PMSBC30X10MM,STICKER BAR CODE 30X10 MM,PCS,0,0
FA99A5AF-3B32-4D84-9606-97BF9D21F48C,PM,Packaging Materials,Sticker Bar Code,PMSBCWH35x240MM,STICKER BAR CODE 35 X 240,PCS,0,0
52ACD84E-0331-4C11-BB62-81A227C7E1E8,PM,Packaging Materials,Sticker Bar Code,PMSBC35X30MM,STICKER BAR CODE 35X30 PLAIN(GM),PCS,0,0
2001B041-A090-4BEB-BD43-F2BC31956701,PM,Packaging Materials,Sticker Bar Code,PMSBC50X20MM,STICKER BAR CODE 50 X 20,PCS,0,0
0E3E1297-B1AF-4A21-A6D9-30E41AD5123B,PM,Packaging Materials,Sticker Bar Code,PMSBC50X25MM,STICKER BAR CODE 50 X 25,PCS,0,0
4D51176E-CBE7-4E3F-B45E-2C3500CE4E9D,PM,Packaging Materials,Sticker Bar Code,PMSBC50X95,STICKER BAR CODE 50 X 95,PCS,0,0
EC82675C-75A1-477A-92E2-49894E7258EE,PM,Packaging Materials,Sticker Bar Code,PMSBC50X30MM,STICKER BAR CODE 50MMX30MM,PCS,0,0
38C583CF-D5BC-47F5-BF9C-613EA65D5CCD,PM,Packaging Materials,Sticker Bar Code,PMSBC52X25MM,STICKER BAR CODE 52 X 25 LUMINOUS NAME PLATE,PCS,0,0
734F951E-95C1-4436-A282-5FC771313E67,PM,Packaging Materials,Sticker Bar Code,PMSBC60X160,STICKER BAR CODE 60 X 160,PCS,0,0
16046358-1FB3-4D9C-858D-2F5EF95023D8,PM,Packaging Materials,Sticker Bar Code,PMSBC60X95MM,STICKER BAR CODE 60 X 95,PCS,0,0
8D77E75A-8A3C-44CE-88CE-9EBF5D54BBDF,PM,Packaging Materials,Sticker Bar Code,PMSBC70X120,STICKER BAR CODE 70X120,PCS,0,0
30B78B16-8A9F-49DC-84FF-98F3C0FF4479,PM,Packaging Materials,Sticker Bar Code,PMSBC80X40,STICKER BAR CODE 80 X 40,PCS,0,0
D8322DCE-C348-48BD-9D71-EE54CFED8369,PM,Packaging Materials,Sticker Bar Code,PMSBC80X150MM,STICKER BAR CODE 80 X150,PCS,0,0
F4DDC4A0-53ED-4977-96DD-EC3D9A9C622B,PM,Packaging Materials,Sticker Bar Code,PMSBC85X170MM,STICKER BAR CODE 85 X 170,PCS,0,0
C234BAE2-D0FE-4BD5-B174-0D8BC87D42CD,PM,Packaging Materials,Sticker Bar Code,PMSBC90X105MM,STICKER BAR CODE 90 X 105,PCS,0,0
A0BE33C2-1C92-4CBB-87D6-00982CE12BEA,PM,Packaging Materials,Sticker Bar Code,PMSBCAN110X180M,STICKER BAR CODE LABEL ANCHOR (110X180MM),PCS,0,0
D9222702-F519-4AE3-8C37-1CA8D1FD0837,PM,Packaging Materials,Sticker Bar Code,PMSBC00,STICKER BAR CODE ORIENT CONNECT,PCS,0,0
FD86BD0D-2FC8-42DB-9164-49D3388DAE62,PM,Packaging Materials,Sticker Bar Code,PMSBC110X180M,STICKER BAR CODE PLAIN 110X180 MM,PCS,0,0
42BF0E1D-06F9-4B8A-B3A8-7A6035B50B9B,PM,Packaging Materials,Sticker Bar Code,PMSBC100X35MM,STICKER BARCODE 100X35,PCS,0,0
93E44E3C-6B77-42F4-BD36-0365635081D3,PM,Packaging Materials,Sticker Bar Code,PMSBC25X25MM,STICKER BARCODE 25X25 MM PLAIN,PCS,0,0
00CBC0E9-2A42-4990-93D4-7BBB0DA8A5A1,PM,Packaging Materials,Sticker Bar Code,PMSBC40x40,STICKER BARCODE 40X40,PCS,0,0
43531912-3695-40D2-B1FD-3C6639898C2E,PM,Packaging Materials,Sticker Bar Code,PMSBCOR55X30MM,STICKER BARCODE 55X30 (OGI),PCS,0,0
A1413D5C-AB8F-41CC-BD16-4BA2A9CF0A79,PM,Packaging Materials,Sticker Bar Code,PMSBC35X80MM,STICKER BARDCODE 35X80,PCS,0,0
6C333CEE-06F8-4C54-AE2A-0F3367934D46,PM,Packaging Materials,Sticker Bar Code,PMSBC10x50MM,STICKER PLAIN 10 MM X 50MM,PCS,0,0
503FB512-E7AF-46FB-BFBE-4DF126C9309D,PM,Packaging Materials,Sticker Bar Code,PMSBCVG00,STICKER QR CODE V-GUARD,PCS,0,0
103C2387-2A8E-4156-82C8-655F57722E20,PM,Packaging Materials,Sticker Ok Tested,PMSO00,OK TESTED STICKER,PCS,0,0
2C5BC076-3BD3-449F-B058-3737923D8BE8,PM,Packaging Materials,Sticker Ok Tested,PMSOVG00,STICKER OK TESTED V GUARD,PCS,0,0
614917C6-6321-40D0-ABFB-FB58577EE499,PM,Packaging Materials,Strapping Roll,PMSRAN9MM,STRAPPING ROLL ANCHOR,KG,0,0
